corpus_name,raw_sentence,label,clean_sentence_training,clean_sentence_EDA
youtube_toxic_comments,"Lets Steal from a convenience store then lets go and punch a cop in the face and get shot 6 times, then lets get all the black people and white apologists to run around the street setting buildings on fire, fucking dirty gutter rats all living on welfare and causing violence , just look where the rest of black people live... on the dirties Ebola plague ridden continent, lucky white countries can come over and cure their dumb asses.",1,Lets Steal from a convenience store then lets go and punch a cop in the face and get shot times then lets get all the black people and white apologists to run around the street setting buildings on fire fucking dirty gutter rats all living on welfare and causing violence just look where the rest of black people live on the dirties Ebola plague ridden continent lucky white countries can come over and cure their dumb asses,Lets Steal from a convenience store then lets go and punch a cop in the face and get shot times then lets get all the black people and white apologists to run around the street setting buildings on fire fucking dirty gutter rats all living on welfare and causing violence just look where the rest of black people live on the dirties Ebola plague ridden continent lucky white countries can come over and cure their dumb asses
youtube_toxic_comments,I'm with this dude fuck the punk police ,1,Im with this dude fuck the punk police,Im with this dude fuck the punk police
youtube_toxic_comments,What a stupid arab. Police shoot to apprehend? Lmao That's not how it works when they are being attacked!,1,What a stupid arab Police shoot to apprehend Lmao Thats not how it works when they are being attacked,What a stupid arab Police shoot to apprehend Lmao Thats not how it works when they are being attacked
youtube_toxic_comments,5:09 plain n simple truth,0,plain n simple truth,plain n simple truth
youtube_toxic_comments,Lmfao why is this dude taking like that??? -_\ I hear him talking but I don't know what he's saying!  Smh,0,Lmfao why is this dude taking like that _ I hear him talking but I dont know what hes saying Smh,Lmfao why is this dude taking like that _ I hear him talking but I dont know what hes saying Smh
youtube_toxic_comments,"I do understand their anger, but war is not the answer!",0,I do understand their anger but war is not the answer,I do understand their anger but war is not the answer
youtube_toxic_comments,Iz didn't do nuffinz!,0,Iz didnt do nuffinz,Iz didnt do nuffinz
youtube_toxic_comments,"What an ignorant coward, full of emotion, estrogen and apathy. And where the hell did you come from? Fuckin racially ambiguous blackwashed loudmouth. They really chose a pathetic man to interview. ",2,What an ignorant coward full of emotion estrogen and apathy And where the hell did you come from Fuckin racially ambiguous blackwashed loudmouth They really chose a pathetic man to interview,What an ignorant coward full of emotion estrogen and apathy And where the hell did you come from Fuckin racially ambiguous blackwashed loudmouth They really chose a pathetic man to interview
youtube_toxic_comments,"That motherfucker was angry,and I understand why",1,That motherfucker was angryand I understand why,That motherfucker was angryand I understand why
youtube_toxic_comments,Let's get this straight and present the facts as the mass media should have from the beginning. 18 yr old (by all legal aspects an adult) robs a convince store. The criminal later flees the seen and is aprehended by the police. Resists arrest and altercation occurs between the two. The police (as in every case similar to this uses force). Criminal is killed. The killing goes to court. A randomly selected jury views all the evidence and hears out all witnesses which pertain to the case.  Radom jury reaches unanimous verdict of not guilty. Im sorry protestors I can't here over all this DEMOCRACY!,1,Lets get this straight and present the facts as the mass media should have from the beginning yr old by all legal aspects an adult robs a convince store The criminal later flees the seen and is aprehended by the police Resists arrest and altercation occurs between the two The police as in every case similar to this uses force Criminal is killed The killing goes to court A randomly selected jury views all the evidence and hears out all witnesses which pertain to the case Radom jury reaches unanimous verdict of not guilty Im sorry protestors I cant here over all this DEMOCRACY,Lets get this straight and present the facts as the mass media should have from the beginning yr old by all legal aspects an adult robs a convince store The criminal later flees the seen and is aprehended by the police Resists arrest and altercation occurs between the two The police as in every case similar to this uses force Criminal is killed The killing goes to court A randomly selected jury views all the evidence and hears out all witnesses which pertain to the case Radom jury reaches unanimous verdict of not guilty Im sorry protestors I cant here over all this DEMOCRACY
youtube_toxic_comments,Do any of these protestors work for a living??  where do they get the (time) to do all this....,0,Do any of these protestors work for a living where do they get the time to do all this,Do any of these protestors work for a living where do they get the time to do all this
youtube_toxic_comments,"If people would obey the law, like normal human beings. This would never happen. <- WINNER",0,If people would obey the law like normal human beings This would never happen WINNER,If people would obey the law like normal human beings This would never happen WINNER
youtube_toxic_comments,No indictment...moving right along.,0,No indictmentmoving right along,No indictmentmoving right along
youtube_toxic_comments,If you act like animals you get treated like animals,1,If you act like animals you get treated like animals,If you act like animals you get treated like animals
youtube_toxic_comments, Michael Smerconish + Hack. ,0,Michael Smerconish Hack,Michael Smerconish Hack
youtube_toxic_comments,"Sure...they totally looked at FACTUAL evidence during that trial...

More like special treatment. BUT HEY, we all knew that was going to happen, didn't we?",1,Surethey totally looked at FACTUAL evidence during that trial More like special treatment BUT HEY we all knew that was going to happen didnt we,Surethey totally looked at FACTUAL evidence during that trial More like special treatment BUT HEY we all knew that was going to happen didnt we
youtube_toxic_comments,You tellin me if he did in fact steal swisher sweets is the value of his life...Just admit you all are racist quit being a bunch of FAGGOTT bitches ,1,You tellin me if he did in fact steal swisher sweets is the value of his lifeJust admit you all are racist quit being a bunch of FAGGOTT bitches,You tellin me if he did in fact steal swisher sweets is the value of his lifeJust admit you all are racist quit being a bunch of FAGGOTT bitches
youtube_toxic_comments,"Proof Blacks aren't victims:
1. Statistically Cops kill more whites than blacks, yet whites see them as necessary because they save more lives than they cost, while places like Ferguson lose their minds.
2. Statistically 93% of murdered blacks are killed by other blacks, with whites consisting of 3% of the murderers and 4% being the other races.
3. Whites were enslaved by blacks first, and for over 150 years. This was when Europeans(the same race that started America and later enslaved Africans) began searching North Africa to establish trade of goods between natives. From the 1520s to the late 1600s whites were enslaved first. Later the tables turned. This boys and girls is called 'Karma.'
4. Statistically over 50% of murders in the US alone are from Blacks, despite them making up only 14.1% of the entire US population, while despite whites make up 63% of the US population they only make up 46% of the murders.
5. Whites make up 38% of welfare recipients with blacks making up 39%. This doesn't seem extreme until you realize that 39%(blacks) consists of that 14.1%, whith that 38%(whites) making up 63% of the US. Meaning each individual black person is about 5 times as likely than whites to use welfare.",1,Proof Blacks arent victims Statistically Cops kill more whites than blacks yet whites see them as necessary because they save more lives than they cost while places like Ferguson lose their minds Statistically of murdered blacks are killed by other blacks with whites consisting of of the murderers and being the other races Whites were enslaved by blacks first and for over years This was when Europeansthe same race that started America and later enslaved Africans began searching North Africa to establish trade of goods between natives From the to the late whites were enslaved first Later the tables turned This boys and girls is called Karma Statistically over of murders in the US alone are from Blacks despite them making up only of the entire US population while despite whites make up of the US population they only make up of the murders Whites make up of welfare recipients with blacks making up This doesnt seem extreme until you realize that blacks consists of that whith that whites making up of the US Meaning each individual black person is about times as likely than whites to use welfare,Proof Blacks arent victims Statistically Cops kill more whites than blacks yet whites see them as necessary because they save more lives than they cost while places like Ferguson lose their minds Statistically of murdered blacks are killed by other blacks with whites consisting of of the murderers and being the other races Whites were enslaved by blacks first and for over years This was when Europeansthe same race that started America and later enslaved Africans began searching North Africa to establish trade of goods between natives From the to the late whites were enslaved first Later the tables turned This boys and girls is called Karma Statistically over of murders in the US alone are from Blacks despite them making up only of the entire US population while despite whites make up of the US population they only make up of the murders Whites make up of welfare recipients with blacks making up This doesnt seem extreme until you realize that blacks consists of that whith that whites making up of the US Meaning each individual black person is about times as likely than whites to use welfare
youtube_toxic_comments,"White man can't finish his sentence
America needs to wake up!!the truth of murder is there!",2,White man cant finish his sentence America needs to wake upthe truth of murder is there,White man cant finish his sentence America needs to wake upthe truth of murder is there
youtube_toxic_comments,I'll be sure to avoid getting in this guy's taxi cab.,0,Ill be sure to avoid getting in this guys taxi cab,Ill be sure to avoid getting in this guys taxi cab
youtube_toxic_comments,"FUCK MEDIA 
Bassem was right find something real to investigate. You're just exaggerating because you want more views and more MONEY.

FUCK YOU SELFISH FUCKS

These people are DISGUSTING. I don't know how they bare with their NASTY selves.",2,FUCK MEDIA Bassem was right find something real to investigate Youre just exaggerating because you want more views and more MONEY FUCK YOU SELFISH FUCKS These people are DISGUSTING I dont know how they bare with their NASTY selves,FUCK MEDIA Bassem was right find something real to investigate Youre just exaggerating because you want more views and more MONEY FUCK YOU SELFISH FUCKS These people are DISGUSTING I dont know how they bare with their NASTY selves
youtube_toxic_comments,CNN youse guys going too far I'll tell you what you doing so that bad is going to happen very bad it's all going to benefit you I don't care how much money you have Ellen and better for you to be like all the rest was be careful what you put out there you put Russia in between this be careful we have kids,0,CNN youse guys going too far Ill tell you what you doing so that bad is going to happen very bad its all going to benefit you I dont care how much money you have Ellen and better for you to be like all the rest was be careful what you put out there you put Russia in between this be careful we have kids,CNN youse guys going too far Ill tell you what you doing so that bad is going to happen very bad its all going to benefit you I dont care how much money you have Ellen and better for you to be like all the rest was be careful what you put out there you put Russia in between this be careful we have kids
youtube_toxic_comments,this guy here he needs to grow up.,0,this guy here he needs to grow up,this guy here he needs to grow up
youtube_toxic_comments,"Shoot to apprehend? Easier said than done.. When the evidence was presented, Michael brown was still attackin darren after he was shot twice.... People have this misconception, like in the movies, that one gun shot anywhere to the body, will disable an attacker. This is a false belief.. There are cases of people still attacking or running after they've been shot 2-3 times. For god sake, 50 cent was shot 9 times and he's alive... When you're being attacked by a 6 ft 3 200 somthing pound person, and you're on your back, it's hard to say I""m just goin to shoot to apprehend. Had michael brown copnducted himself like a gentleman, this wouldn't have happened. He was an aggresive piece of shit, and this muslim shit head isn't any better. He's filled with rage and doesn't have the answer for anything. Progression comes from tolerance not violence.",2,Shoot to apprehend Easier said than done When the evidence was presented Michael brown was still attackin darren after he was shot twice People have this misconception like in the movies that one gun shot anywhere to the body will disable an attacker This is a false belief There are cases of people still attacking or running after theyve been shot times For god sake cent was shot times and hes alive When youre being attacked by a ft somthing pound person and youre on your back its hard to say Im just goin to shoot to apprehend Had michael brown copnducted himself like a gentleman this wouldnt have happened He was an aggresive piece of shit and this muslim shit head isnt any better Hes filled with rage and doesnt have the answer for anything Progression comes from tolerance not violence,Shoot to apprehend Easier said than done When the evidence was presented Michael brown was still attackin darren after he was shot twice People have this misconception like in the movies that one gun shot anywhere to the body will disable an attacker This is a false belief There are cases of people still attacking or running after theyve been shot times For god sake cent was shot times and hes alive When youre being attacked by a ft somthing pound person and youre on your back its hard to say Im just goin to shoot to apprehend Had michael brown copnducted himself like a gentleman this wouldnt have happened He was an aggresive piece of shit and this muslim shit head isnt any better Hes filled with rage and doesnt have the answer for anything Progression comes from tolerance not violence
youtube_toxic_comments,"It's not about just Brown, it's about daily killings of non-whites by white cops and that's a reality.",0,Its not about just Brown its about daily killings of nonwhites by white cops and thats a reality,Its not about just Brown its about daily killings of nonwhites by white cops and thats a reality
youtube_toxic_comments,"How was this guy hired?
What an idiot",1,How was this guy hired What an idiot,How was this guy hired What an idiot
youtube_toxic_comments,This guy is a moron.,1,This guy is a moron,This guy is a moron
youtube_toxic_comments,Cnn...so out of touch..close up idiots.. people are watching for the comedy of reporting.lol,1,Cnnso out of touchclose up idiots people are watching for the comedy of reportinglol,Cnnso out of touchclose up idiots people are watching for the comedy of reportinglol
youtube_toxic_comments,"Bassem Masri is a criminal, a thug and a psychopath. He has no credibility, and no humanity. He needs to be locked in a jail cell. Time for the rubber-room and straight-jacket for Bassem. Get his intellectually dishonest butt out of the community. ",1,Bassem Masri is a criminal a thug and a psychopath He has no credibility and no humanity He needs to be locked in a jail cell Time for the rubberroom and straightjacket for Bassem Get his intellectually dishonest butt out of the community,Bassem Masri is a criminal a thug and a psychopath He has no credibility and no humanity He needs to be locked in a jail cell Time for the rubberroom and straightjacket for Bassem Get his intellectually dishonest butt out of the community
youtube_toxic_comments,CNN this is why you are a joke!,1,CNN this is why you are a joke,CNN this is why you are a joke
youtube_toxic_comments,I wonder what the police expect will happen when they continually abuse and kill people  ? Do they honestly expect the public  to do nothing about it ? To just lay back and take it and let the cops just turn into one massive street gang who are allowed to kill without consequence? Even a rat when it's cornered will defend itself ..,1,I wonder what the police expect will happen when they continually abuse and kill people Do they honestly expect the public to do nothing about it To just lay back and take it and let the cops just turn into one massive street gang who are allowed to kill without consequence Even a rat when its cornered will defend itself,I wonder what the police expect will happen when they continually abuse and kill people Do they honestly expect the public to do nothing about it To just lay back and take it and let the cops just turn into one massive street gang who are allowed to kill without consequence Even a rat when its cornered will defend itself
youtube_toxic_comments,"""I don't want my sons death to be in vain."" ""LET'S BURN THIS BITCH DOWN!"" Stupid fucks destroying livelihoods. Peaceful protests my fucking ass.",1,I dont want my sons death to be in vain LETS BURN THIS BITCH DOWN Stupid fucks destroying livelihoods Peaceful protests my fucking ass,I dont want my sons death to be in vain LETS BURN THIS BITCH DOWN Stupid fucks destroying livelihoods Peaceful protests my fucking ass
youtube_toxic_comments,This guy is my hero.,0,This guy is my hero,This guy is my hero
youtube_toxic_comments,"Did he say that the sound of him spitting is an ""Arab expression""?",0,Did he say that the sound of him spitting is an Arab expression,Did he say that the sound of him spitting is an Arab expression
youtube_toxic_comments,Wow!!!,0,Wow,Wow
youtube_toxic_comments,I think that this indecent is unessacerry for the event of one person being shot. Mr. Brown stole something so it wasn't intirely the police officers fault.,0,I think that this indecent is unessacerry for the event of one person being shot Mr Brown stole something so it wasnt intirely the police officers fault,I think that this indecent is unessacerry for the event of one person being shot Mr Brown stole something so it wasnt intirely the police officers fault
youtube_toxic_comments,"This is a genuine failure of leadership by the President of the United States.  This nice town, Ferguson, should have been declared a state of emergency. It should have been put under martial law, federal troops should have stuffed the town, and non-residents should have been pushed out.  Everyone knew there was going to be another riot.  But...what did the President do?  He didn't want to offend the black community. He didn't want anyone else to get shot.  So he just let 'er burn baby burn.  Seems to me, that a real leader could have had it both ways.  Mr. President, sir, you have failed reprehensibly - and I do accuse you.﻿",1,This is a genuine failure of leadership by the President of the United States This nice town Ferguson should have been declared a state of emergency It should have been put under martial law federal troops should have stuffed the town and nonresidents should have been pushed out Everyone knew there was going to be another riot Butwhat did the President do He didnt want to offend the black community He didnt want anyone else to get shot So he just let er burn baby burn Seems to me that a real leader could have had it both ways Mr President sir you have failed reprehensibly and I do accuse you,This is a genuine failure of leadership by the President of the United States This nice town Ferguson should have been declared a state of emergency It should have been put under martial law federal troops should have stuffed the town and nonresidents should have been pushed out Everyone knew there was going to be another riot Butwhat did the President do He didnt want to offend the black community He didnt want anyone else to get shot So he just let er burn baby burn Seems to me that a real leader could have had it both ways Mr President sir you have failed reprehensibly and I do accuse you
youtube_toxic_comments,"anyone know if they are irradiating commercial strawberry seeds, mine wont germinate ?",0,anyone know if they are irradiating commercial strawberry seeds mine wont germinate,anyone know if they are irradiating commercial strawberry seeds mine wont germinate
youtube_toxic_comments,Arabs Hate black people. This ISIS sympathizer just wants to call it his community. Nonsense.,1,Arabs Hate black people This ISIS sympathizer just wants to call it his community Nonsense,Arabs Hate black people This ISIS sympathizer just wants to call it his community Nonsense
youtube_toxic_comments,I can't for the life of me understand why people think that Mike Brown was a martyr for some cause. The man was a criminal. Are all black people criminals? Absolutely not. Are there white criminals? Hispanic criminals? You betcha. If the situation was EXACTLY the same but the races were reversed there would not be an issue at all.,1,I cant for the life of me understand why people think that Mike Brown was a martyr for some cause The man was a criminal Are all black people criminals Absolutely not Are there white criminals Hispanic criminals You betcha If the situation was EXACTLY the same but the races were reversed there would not be an issue at all,I cant for the life of me understand why people think that Mike Brown was a martyr for some cause The man was a criminal Are all black people criminals Absolutely not Are there white criminals Hispanic criminals You betcha If the situation was EXACTLY the same but the races were reversed there would not be an issue at all
youtube_toxic_comments,Well done 👍,0,Well done,Well done
youtube_toxic_comments,"Old mans way has been tried forever and how well did that worked,  look where we are now. ",0,Old mans way has been tried forever and how well did that worked look where we are now,Old mans way has been tried forever and how well did that worked look where we are now
youtube_toxic_comments,"3:44
U no wat im sayin",0,U no wat im sayin,U no wat im sayin
youtube_toxic_comments,Without that badge they a bitch and a half. So fuck the police!!,1,Without that badge they a bitch and a half So fuck the police,Without that badge they a bitch and a half So fuck the police
youtube_toxic_comments,"THIS ARAB PIECE OF SHIT,,, ACTING LIKE HE GETS HARRASSED,, HE OR HIS PARENTS OWN A STORE AND YET HE ACTS LIKE HE GETS TREATED LIKE BLACK PEOPLE LOL... the same people who steals from his store,, what a moron piece of shit",2,THIS ARAB PIECE OF SHIT ACTING LIKE HE GETS HARRASSED HE OR HIS PARENTS OWN A STORE AND YET HE ACTS LIKE HE GETS TREATED LIKE BLACK PEOPLE LOL the same people who steals from his store what a moron piece of shit,THIS ARAB PIECE OF SHIT ACTING LIKE HE GETS HARRASSED HE OR HIS PARENTS OWN A STORE AND YET HE ACTS LIKE HE GETS TREATED LIKE BLACK PEOPLE LOL the same people who steals from his store what a moron piece of shit
youtube_toxic_comments,"It's people like this guy that makes America shake it's head.

Nawamsain'?

No the fuck we don't.",0,Its people like this guy that makes America shake its head Nawamsain No the fuck we dont,Its people like this guy that makes America shake its head Nawamsain No the fuck we dont
youtube_toxic_comments,"Police brutality affects everyone.  It's not just a black issue, and when they made it a ""black"" issue that's when people who aren't black tend to stop listening.  End racial profiling as if police don't fuck with everyone?  Police don't care WHAT color you are, if you aren't  a policeman they will fuck with you.  If you look on youtube you will notice the brutality doesn't discriminate.  

So stop it with this racial bullshit, because if you want cops to finally be held accountable for their powertripping actions, you need to realize that playing the whole ""because I'm black, and only black, and black"" card, makes people who aren't black feel less sympathetic because every race here has had issues with them.",2,Police brutality affects everyone Its not just a black issue and when they made it a black issue thats when people who arent black tend to stop listening End racial profiling as if police dont fuck with everyone Police dont care WHAT color you are if you arent a policeman they will fuck with you If you look on youtube you will notice the brutality doesnt discriminate So stop it with this racial bullshit because if you want cops to finally be held accountable for their powertripping actions you need to realize that playing the whole because Im black and only black and black card makes people who arent black feel less sympathetic because every race here has had issues with them,Police brutality affects everyone Its not just a black issue and when they made it a black issue thats when people who arent black tend to stop listening End racial profiling as if police dont fuck with everyone Police dont care WHAT color you are if you arent a policeman they will fuck with you If you look on youtube you will notice the brutality doesnt discriminate So stop it with this racial bullshit because if you want cops to finally be held accountable for their powertripping actions you need to realize that playing the whole because Im black and only black and black card makes people who arent black feel less sympathetic because every race here has had issues with them
youtube_toxic_comments,CHRISTIANS ROCK!,0,CHRISTIANS ROCK,CHRISTIANS ROCK
youtube_toxic_comments,The only good CNN anchor I have ever seen...,0,The only good CNN anchor I have ever seen,The only good CNN anchor I have ever seen
youtube_toxic_comments,Islamic Terrorist insighting hatred and violence under the disguise of an african citizen its time that american citizens realise their true enemy is islam and not black or white people,1,Islamic Terrorist insighting hatred and violence under the disguise of an african citizen its time that american citizens realise their true enemy is islam and not black or white people,Islamic Terrorist insighting hatred and violence under the disguise of an african citizen its time that american citizens realise their true enemy is islam and not black or white people
youtube_toxic_comments,Fuck CNN you corrupt demon worshiping fools,1,Fuck CNN you corrupt demon worshiping fools,Fuck CNN you corrupt demon worshiping fools
youtube_toxic_comments,This guy is a dumbass. He claims that policed hired thugs took his phone and shot off rounds without any evidence to back his claims.,1,This guy is a dumbass He claims that policed hired thugs took his phone and shot off rounds without any evidence to back his claims,This guy is a dumbass He claims that policed hired thugs took his phone and shot off rounds without any evidence to back his claims
youtube_toxic_comments,"Mike browns father does NOT buy into it....he got caught on video saying ""Burn the bitch down"" reffering to Ferguson................and this dude you are interviwing is just a thug and should not be given air time.............",1,Mike browns father does NOT buy into ithe got caught on video saying Burn the bitch down reffering to Fergusonand this dude you are interviwing is just a thug and should not be given air time,Mike browns father does NOT buy into ithe got caught on video saying Burn the bitch down reffering to Fergusonand this dude you are interviwing is just a thug and should not be given air time
youtube_toxic_comments,"Brown isused as an excuse to loot take peoples shit and destroy neighborhoods , haaaa typical ghetto bullshit. Ya ain't even hood, ya just ghetto bitches collecting free rent from the govt while fighting the govt. same occupy Wall Street fagets have nothing else to do , go clean the highways !!!!!",1,Brown isused as an excuse to loot take peoples shit and destroy neighborhoods haaaa typical ghetto bullshit Ya aint even hood ya just ghetto bitches collecting free rent from the govt while fighting the govt same occupy Wall Street fagets have nothing else to do go clean the highways,Brown isused as an excuse to loot take peoples shit and destroy neighborhoods haaaa typical ghetto bullshit Ya aint even hood ya just ghetto bitches collecting free rent from the govt while fighting the govt same occupy Wall Street fagets have nothing else to do go clean the highways
youtube_toxic_comments,WTF!! Isn't this the guy who got mugged for his iphone 6 in ferguson?? That video was hilarious!!,0,WTF Isnt this the guy who got mugged for his iphone in ferguson That video was hilarious,WTF Isnt this the guy who got mugged for his iphone in ferguson That video was hilarious
youtube_toxic_comments,"*WHAT DOES TRAYVON MARTIN AND MICHAEL BROWN HAVE IN COMMON?*  
*THE REAL REASON BEHIND THE RIOTS THAT NO ONE DARE SPEAK OF.*

As with the Zimmerman case the common factors here are those race mongers like Al  Sharpton, CNN and MSNBC whipping up the black community to see racism where there is no racism and injustice where there is no injustice.

Give it a year or two and I can promise you, there WILL be another Zimmerman or Michael Brown style case.
 
*But the bigger question is WHY will there be a similar case?* 

Because rather than face the REAL  root cause of  many of the problems suffered by black Americans - poverty , high crime, the high black on black murder rate, it is far easier to turn a blind eye , and point the finger and shout RACISM !   

*SO WHAT IS THE ROOT CAUSE OF BLACK PROBLEMS IN AMERICA IF ITS NOT RACISM?*

The root cause is the break down of the black American family and the high number of fatherless children growing up in single parent homes. The governments own statistics reveal that children born into fatherless homes are more likely to drop out of school, more likely to have a history of unemployment, high chance of poverty,  and more likely to serve time in prison - the list goes on and on.

When we look at the fact that 70% of black children will grow up in a fatherless home compared to 24% of  white children we see a number that begins to explain WHY black poverty and black crime is so high amongst blacks in America with 70% of black mothers on welfare.

Complied with a dysfunctional gangster-rap culture that glorifies promiscuity, drug dealers the abuse of women and the power of the gun, we see a problem beginning to emerge and the reason for the deaths of Trayvon Martin and Michael Brown begin to come clear.

Black Americans, a 13% minority, are doing 54% of the dying and probably 54% of the killing. That needs to be said. So now we have black culture of violence financed by the welfare system. 

*CONCLUSION*

*Like i said - there WILL BE  another ""race based case"" sooner or latter - in fact it will NEVER end. As long as race mongers like Sharpton , CNN and MSNBC continue to promote the idea that its all about racism rather than the disintegration of the black American family another Ferguson is just around the corner !*",0,WHAT DOES TRAYVON MARTIN AND MICHAEL BROWN HAVE IN COMMON THE REAL REASON BEHIND THE RIOTS THAT NO ONE DARE SPEAK OF As with the Zimmerman case the common factors here are those race mongers like Al Sharpton CNN and MSNBC whipping up the black community to see racism where there is no racism and injustice where there is no injustice Give it a year or two and I can promise you there WILL be another Zimmerman or Michael Brown style case But the bigger question is WHY will there be a similar case Because rather than face the REAL root cause of many of the problems suffered by black Americans poverty high crime the high black on black murder rate it is far easier to turn a blind eye and point the finger and shout RACISM SO WHAT IS THE ROOT CAUSE OF BLACK PROBLEMS IN AMERICA IF ITS NOT RACISM The root cause is the break down of the black American family and the high number of fatherless children growing up in single parent homes The governments own statistics reveal that children born into fatherless homes are more likely to drop out of school more likely to have a history of unemployment high chance of poverty and more likely to serve time in prison the list goes on and on When we look at the fact that of black children will grow up in a fatherless home compared to of white children we see a number that begins to explain WHY black poverty and black crime is so high amongst blacks in America with of black mothers on welfare Complied with a dysfunctional gangsterrap culture that glorifies promiscuity drug dealers the abuse of women and the power of the gun we see a problem beginning to emerge and the reason for the deaths of Trayvon Martin and Michael Brown begin to come clear Black Americans a minority are doing of the dying and probably of the killing That needs to be said So now we have black culture of violence financed by the welfare system CONCLUSION Like i said there WILL BE another race based case sooner or latter in fact it will NEVER end As long as race mongers like Sharpton CNN and MSNBC continue to promote the idea that its all about racism rather than the disintegration of the black American family another Ferguson is just around the corner,WHAT DOES TRAYVON MARTIN AND MICHAEL BROWN HAVE IN COMMON THE REAL REASON BEHIND THE RIOTS THAT NO ONE DARE SPEAK OF As with the Zimmerman case the common factors here are those race mongers like Al Sharpton CNN and MSNBC whipping up the black community to see racism where there is no racism and injustice where there is no injustice Give it a year or two and I can promise you there WILL be another Zimmerman or Michael Brown style case But the bigger question is WHY will there be a similar case Because rather than face the REAL root cause of many of the problems suffered by black Americans poverty high crime the high black on black murder rate it is far easier to turn a blind eye and point the finger and shout RACISM SO WHAT IS THE ROOT CAUSE OF BLACK PROBLEMS IN AMERICA IF ITS NOT RACISM The root cause is the break down of the black American family and the high number of fatherless children growing up in single parent homes The governments own statistics reveal that children born into fatherless homes are more likely to drop out of school more likely to have a history of unemployment high chance of poverty and more likely to serve time in prison the list goes on and on When we look at the fact that of black children will grow up in a fatherless home compared to of white children we see a number that begins to explain WHY black poverty and black crime is so high amongst blacks in America with of black mothers on welfare Complied with a dysfunctional gangsterrap culture that glorifies promiscuity drug dealers the abuse of women and the power of the gun we see a problem beginning to emerge and the reason for the deaths of Trayvon Martin and Michael Brown begin to come clear Black Americans a minority are doing of the dying and probably of the killing That needs to be said So now we have black culture of violence financed by the welfare system CONCLUSION Like i said there WILL BE another race based case sooner or latter in fact it will NEVER end As long as race mongers like Sharpton CNN and MSNBC continue to promote the idea that its all about racism rather than the disintegration of the black American family another Ferguson is just around the corner
youtube_toxic_comments,"How many shots to disable one man ? If the officer felt so threatened was there a call for backup ? How many shots before one man cannot continue to threaten another ? With the transcript of witness evidence released there seems to more questions unanswered than answered, I pray for all involved that they might find some peace from a terrible encounter. Amen ",0,How many shots to disable one man If the officer felt so threatened was there a call for backup How many shots before one man cannot continue to threaten another With the transcript of witness evidence released there seems to more questions unanswered than answered I pray for all involved that they might find some peace from a terrible encounter Amen,How many shots to disable one man If the officer felt so threatened was there a call for backup How many shots before one man cannot continue to threaten another With the transcript of witness evidence released there seems to more questions unanswered than answered I pray for all involved that they might find some peace from a terrible encounter Amen
youtube_toxic_comments,"My thought of this ""waste of skin' catching his just  desert at 3300fps wouldn't make me a popular guy with  the ""no free people allowed"" party. But I don't live on the bookends of this country. The rest of you libshits' would do yourselves justice to know the MAJORITY of Real Americans despise you in every way. Know It and own it. Every day you continue to exist is because ying must have yang motherjumper!",2,My thought of this waste of skin catching his just desert at wouldnt make me a popular guy with the no free people allowed party But I dont live on the bookends of this country The rest of you libshits would do yourselves justice to know the MAJORITY of Real Americans despise you in every way Know It and own it Every day you continue to exist is because ying must have yang motherjumper,My thought of this waste of skin catching his just desert at wouldnt make me a popular guy with the no free people allowed party But I dont live on the bookends of this country The rest of you libshits would do yourselves justice to know the MAJORITY of Real Americans despise you in every way Know It and own it Every day you continue to exist is because ying must have yang motherjumper
youtube_toxic_comments,"Wow, an a-hole that makes a CNN interviewer seem reasonable and balanced....",1,Wow an ahole that makes a CNN interviewer seem reasonable and balanced,Wow an ahole that makes a CNN interviewer seem reasonable and balanced
youtube_toxic_comments,Never argue with an idiot ,1,Never argue with an idiot,Never argue with an idiot
youtube_toxic_comments,"So ratchet!lol
",0,So ratchetlol,So ratchetlol
youtube_toxic_comments,"STFU YOU MUSLIM PIECE OF SHIT!  the cops should have fired ten rounds into his ass.

or better still... lets cut his head off and pour pigs blood down his throat. I am willing to bet it was them dirty fckn Islamic bastards that set those fires and not even the blacks that did.",2,STFU YOU MUSLIM PIECE OF SHIT the cops should have fired ten rounds into his ass or better still lets cut his head off and pour pigs blood down his throat I am willing to bet it was them dirty fckn Islamic bastards that set those fires and not even the blacks that did,STFU YOU MUSLIM PIECE OF SHIT the cops should have fired ten rounds into his ass or better still lets cut his head off and pour pigs blood down his throat I am willing to bet it was them dirty fckn Islamic bastards that set those fires and not even the blacks that did
youtube_toxic_comments,"I made a song addressing Ferguson and the issues today. Please listen and thank you

Tha Bigger Picture - SoundCloud
Listen to Tha Bigger Picture by Kool D #np on #SoundCloud
http://soundcloud.com/derek-savage-3/tha-bigger-picture",0,I made a song addressing Ferguson and the issues today Please listen and thank you Tha Bigger Picture SoundCloud Listen to Tha Bigger Picture by Kool D np on SoundCloud,I made a song addressing Ferguson and the issues today Please listen and thank you Tha Bigger Picture SoundCloud Listen to Tha Bigger Picture by Kool D np on SoundCloud 
